ptid;enid;name;fullname
8101;10495;statensVegvesen;Statens vegvesen
8101;18788;nyeVeier;Nye Veier
8101;19960;fylkeskommune;Fylkeskommune
8101;18917;OPS;OPS
8101;10573;kommune;Kommune
8101;10651;privat;Privat
8101;17743;uavklart;Uavklart
10080;16448;12;12
10080;16449;24;24
10080;16450;230;230
10080;16451;400;400
10080;16714;690;690
10948;18290;level0;Level 0
10948;18291;level1;Level 1
10948;18292;level2;Level 2
10948;18293;level3;Level 3
10948;18294;level4;Level 4
10947;18295;CEDR_Motorveg;CEDR-motorveg
10947;18296;ikkeCEDRMotorveg;Ikke CEDR Motorveg
8727;11551;gul;Gul
8727;11552;blå;Blå
8727;11553;grå;Grå
8727;11554;rød;Rød
8728;11813;1;1
8728;11814;2;2
7592;9894;ja;Ja
7592;9895;nei;Nei
4086;5085;ja;Ja
4086;5086;nei;Nei
1230;3754;skjevMast;Skjev mast
1230;3755;knustArmatur;Knust armatur
1230;3756;mørk;Mørk
2268;4103;ok;Ok
2268;4104;tiltaksbehov;Tiltaksbehov
2268;4105;mangler;Mangler
2268;4629;funksjonell;Funksjonell
2111;3863;straks;Straks
2111;3865;14Dager;14 dager
2111;3867;3Mnd;3 mnd
1998;2623;liten;Liten
1998;2628;middels;Middels
1998;2633;stor;Stor
1998;2637;kritisk;Kritisk
1162;2617;områdeMedKrakkelering;Område med krakkelering
1162;2618;langsgåendeDekkesprekk;Langsgående dekkesprekk
1162;2619;tverrsgåendeDekkesprekk;Tverrsgående dekkesprekk
1162;2620;overflateskade;Overflateskade
1162;17906;sporslitasje;Sporslitasje
1162;20083;hull;Hull
2000;2625;liten;Liten
2000;2630;middels;Middels
2000;2635;stor;Stor
2001;2639;dårligeGrunnforhold;Dårlige grunnforhold
2001;2640;dårligVegfundament;Dårlig vegfundament
2001;2641;telefarligMateriale;Telefarlig materiale
2001;2642;dårligDrenering;Dårlig drenering
2001;17878;sporslitasje;Sporslitasje
9445;13302;nei;Nei
9445;13303;ja;Ja
9445;13304;ja_Inntil5Kbm;Ja, inntil 5 kbm
9445;13305;ja_Inntil10Kbm;Ja, inntil 10 kbm
9445;13306;ja_MerEnn10Kbm;Ja, mer enn 10 kbm
9441;13291;nei;Nei
9441;13292;ja_0til1Kbm;Ja, 0-1 kbm
9441;13293;ja_1til5Kbm;Ja, 1-5 kbm
9441;13294;ja_Over5Kbm;Ja, > 5 kbm
9444;13298;0_GodKvalitet;0-God kvalitet
9444;13299;1_MiddelsKvalitet;1-Middels kvalitet
9444;13300;2_DårligKvalitet;2-Dårlig kvalitet
9444;13301;3_SværtDårligKvalitet;3-Svært dårlig kvalitet
9465;13353;straks;Straks
9465;13352;14Dager;14 dager
9465;13351;3Mnd;3 mnd
9465;13350;1År;1 år
9465;13349;1til2År;1-2 år
9465;13348;over2år;> 2år
9465;13347;påSikt;på sikt
9442;13295;rennendeVann;Rennende vann
9442;13296;fuktig;Fuktig
9442;13297;tørt;Tørt
2272;4109;tilgrodd;Tilgrodd
2272;4110;tettetPgaRas;Tettet pga ras
2271;4106;ok;Ok
2271;4107;tiltaksbehov;Tiltaksbehov
2271;4108;mangler;Mangler
2271;4630;funksjonell;Funksjonell
1244;3822;grøfterensk;Grøfterensk
7596;9890;ok;Ok
7596;9891;tiltaksbehov;Tiltaksbehov
7596;9892;mangler;Mangler
7596;9893;funksjonell;Funksjonell
7594;9880;skiftes;Skiftes
7594;9881;fjernes;Fjernes
7594;9882;utbedresPåStedet;Utbedres på stedet
7594;9896;ryddes;Ryddes
7595;9883;straks;Straks
7595;9884;14Dager;14 dager
7595;9885;3Mnd;3 mnd
7595;9886;1År;1 år
7595;9887;1til2År;1-2 år
7595;9888;over2år;> 2år
7595;9889;påSikt;på sikt
1235;2647;defektUteAvFunksjon;Defekt/ute av funksjon
1235;3502;brøyteskade;Brøyteskade
2269;4126;ok;Ok
2269;4127;tiltaksbehov;Tiltaksbehov
2269;4128;mangler;Mangler
2269;4631;funksjonell;Funksjonell
2062;3489;skiftes;Skiftes
2062;3710;fjernes;Fjernes
2112;3887;under1år;< 1år
2112;3870;1til2År;1-2 år
2112;3873;over2år;> 2år
2292;4164;dårligRefleks;Dårlig refleks
2292;4165;hærverk;Hærverk
2292;4166;unødvendig;Unødvendig
2292;4167;feilBruk;Feil bruk
2292;4169;ugyldig;Ugyldig
2292;4170;skjevhet;Skjevhet
2292;4171;defektUteAvFunksjon;Defekt/ute av funksjon
2291;4161;ok;Ok
2291;4162;tiltaksbehov;Tiltaksbehov
2291;4163;mangler;Mangler
2291;4632;funksjonell;Funksjonell
2293;4172;skiftes;Skiftes
2293;4173;flyttes;Flyttes
2293;4174;fjernes;Fjernes
2293;4175;rettes;Rettes
1229;3501;brøyteskade;Brøyteskade
1229;2666;hærverk;Hærverk
1229;2658;påkjørsel;Påkjørsel
1229;3504;storNedsmussing;Stor nedsmussing
1229;3833;skjevhet;Skjevhet
1229;2646;defektUteAvFunksjon;Defekt/ute av funksjon
2270;4129;ok;Ok
2270;4130;tiltaksbehov;Tiltaksbehov
2270;4131;mangler;Mangler
2270;4633;funksjonell;Funksjonell
2058;3488;skiftes;Skiftes
2058;3494;flyttes;Flyttes
2058;3709;fjernes;Fjernes
2058;3496;forsterkes;Forsterkes
2058;3492;rettes;Rettes
2058;3498;siktrydding;Siktrydding
4550;5455;tilgroing;Tilgroing
4550;5456;løsmasser;Løsmasser
4552;5452;ok;Ok
4552;5454;mangler;Mangler
4552;5453;tiltaksbehov;Tiltaksbehov
4551;5457;skulderrensk;Skulderrensk
4551;5458;skulderrensk_EtfGrøftrensk;Skulderrensk, etf. Grøftrensk
2267;4100;ok;Ok
2267;4101;tiltaksbehov;Tiltaksbehov
2267;4102;mangler;Mangler
2267;4628;funksjonell;Funksjonell
2063;3490;skiftes;Skiftes
2063;3711;fjernes;Fjernes
2063;3862;utbedresPåStedet;Utbedres på stedet
2063;5741;ryddes;Ryddes
2113;3864;straks;Straks
2113;3866;14Dager;14 dager
2113;3868;3Mnd;3 mnd
2113;3869;1År;1 år
2113;3871;1til2År;1-2 år
2113;3874;over2år;> 2år
2113;3876;påSikt;på sikt
11260;18975;F1_Graving;F1-Graving
11260;18976;F2_FyllingSenking;F2-Fylling/senking
11260;18977;F3_Jordkompresjon;F3-Jordkompresjon
11260;18978;F4_Belegg;F4-Belegg
11260;18979;F5_FristiltTre;F5-Fristilt tre
11260;18980;F6_Grunnvannendr;F6-Grunnvannendr.
11260;18981;F7_Saltskader;F7-Saltskader
11260;18982;F8_Ledninger;F8-Ledninger
11260;18983;F9_Jordsprekk;F9-Jordsprekk
11254;18939;K1_Greinbrudd;K1-Greinbrudd
11254;18940;K2_Greinsår;K2-Greinsår
11254;18941;K3_TørreGreiner;K3-Tørre greiner
11254;18942;K4_Greinsprekk;K4-Greinsprekk
11254;18943;K5_Sopp;K5-Sopp
11254;18944;K6_Barkskader;K6-Barkskader
11254;18945;K7_Kløyving;K7-Kløyving
11254;18946;K8_HullOgRåte;K8-Hull og råte
11254;18947;K9_Kronebrudd;K9-Kronebrudd
11254;18948;K10_Oppstamming;K10-Oppstamming
11254;18949;K11_GlissenKrone;K11-Glissen krone
11254;18950;K12_Avvik;K12-Avvik
11273;19010;nesteVegetasjonsperiode;Neste vegetasjonsperiode
11273;19011;om1År;Om 1 år
11273;19012;om3År;Om 3 år
11273;19013;om5År;Om 5 år
11273;19008;ikkeNødvendig;Ikke nødvendig
11258;18963;R1_Lufterøtter;R1-Lufterøtter
11258;18964;R2_Rothalsutvid;R2-Rothalsutvid.
11258;18965;R3_Rotsprekker;R3-Rotsprekker
11258;18966;R4_Rotsvulst;R4-Rotsvulst
11258;18967;R5_Sopp;R5-Sopp
11258;18968;R6_Barkskader;R6-Barkskader
11258;18969;R7_Rotskudd;R7-Rotskudd
11258;18970;K8_HullOgRåte;K8-Hull og råte
11258;18971;R9_FrittståendeRot;R9-Frittstående rot
11258;18972;R10_Rotkapping;R10-Rotkapping
11258;18973;R11_DypPlanting;R11-Dyp planting
11258;18974;R12_Avvik;R12-Avvik
11252;18932;1_IngenSkade;1-ingen skade
11252;18933;2_LettSkadet;2-lett skadet
11252;18934;3_AlvorligSkadet;3-alvorlig skadet
11252;18935;4_SterktSkadet;4-sterkt skadet
11252;18936;5Dødt;5- dødt
11256;18951;S1_Påkjørselskade;S1-Påkjørselskade
11256;18952;S2_Greinsår;S2-Greinsår
11256;18953;S3_Skadeinsekter;S3-Skadeinsekter
11256;18954;S4_SprukketBark;S4-Sprukket bark
11256;18955;S5_Sopp;S5-Sopp
11256;18956;S6_Barkskader;S6-Barkskader
11256;18957;S7_Kløyving;S7-Kløyving
11256;18958;K8_HullOgRåte;K8-Hull og råte
11256;18959;S9_Stammeskudd;S9-Stammeskudd
11256;18960;S10_StangPlombe;S10-Stang/plombe
11256;18961;S11_SkaktTre;S11-Skakt tre
11256;18962;S12_Avvik;S12-Avvik
11262;18984;trefelling;Trefelling
11262;18985;trestubberydding;Trestubberydding
11262;18986;etterplanting;Etterplanting
11262;18987;liftbehov;Liftbehov
11262;18988;detaljertUndersøkelse;Detaljert undersøkelse
11262;18989;trebeskyttelse;Trebeskyttelse
11262;18990;jordforbedring;Jordforbedring
11262;18991;treflateForstørres;Treflate forstørres
11262;18992;dødVedFjernes;Død ved fjernes
11262;18993;oppstamming;Oppstamming
11262;18994;vekstarealFristilles;Vekstareal fristilles
11262;18995;kroneBeskjæresFagmessig;Krone beskjæres fagmessig
11262;18996;kronestabiliseringssystemEtableres;Kronestabiliseringssystem etableres
11262;18997;oppbindingVurderes;Oppbinding vurderes
11262;18998;oppbindingFjernes;Oppbinding fjernes
11262;18999;vedlikeholdsbeskjæring;Vedlikeholdsbeskjæring
11262;19000;oppbyggningsbeskjæring;Oppbyggningsbeskjæring
11262;19001;formklipping;Formklipping
11262;19002;uttynningsbeskjæring;Uttynningsbeskjæring
11262;19003;behandlingAvStammeskade;Behandling av stammeskade
11253;18937;lav;Lav
11253;18938;høy;Høy
11251;18927;1_God;1-god
11251;18928;2_NoeSvekket;2-noe svekket
11251;18929;3_Svak;3-svak
11251;18930;4_MegetSvak;4-meget svak
11251;18931;5_Død;5-død
10637;17196;ikkeTømt;Ikke tømt
10637;17199;tømt;Tømt
10619;17048;0;0
10619;17074;1;1
10619;17100;2;2
10619;17126;3;3
10619;17152;8;8
10619;17178;9;9
10622;17051;0;0
10622;17077;1;1
10622;17103;2;2
10622;17129;3;3
10622;17155;8;8
10622;17181;9;9
10625;17054;0;0
10625;17080;1;1
10625;17106;2;2
10625;17132;3;3
10625;17158;8;8
10625;17184;9;9
10632;17061;0;0
10632;17087;1;1
10632;17113;2;2
10632;17139;3;3
10632;17165;8;8
10632;17191;9;9
10629;17058;0;0
10629;17084;1;1
10629;17110;2;2
10629;17136;3;3
10629;17162;8;8
10629;17188;9;9
10612;17041;0;0
10612;17067;1;1
10612;17093;2;2
10612;17119;3;3
10612;17145;8;8
10612;17171;9;9
10617;17046;0;0
10617;17072;1;1
10617;17098;2;2
10617;17124;3;3
10617;17150;8;8
10617;17176;9;9
10615;17044;0;0
10615;17070;1;1
10615;17096;2;2
10615;17122;3;3
10615;17148;8;8
10615;17174;9;9
10640;17202;hoved;Hoved
10640;17205;årlig;Årlig
10643;17208;liten;Liten
10643;17211;stor;Stor
10643;17214;årsvariasjon;Årsvariasjon
10643;17217;ståendeVann;Stående vann
10643;17220;tørrlagt;Tørrlagt
10639;17198;ikkeTømt;Ikke tømt
10639;17201;tømt;Tømt
10614;17043;0;0
10614;17069;1;1
10614;17095;2;2
10614;17121;3;3
10614;17147;8;8
10614;17173;9;9
10611;17040;0;0
10611;17066;1;1
10611;17092;2;2
10611;17118;3;3
10611;17144;8;8
10611;17170;9;9
10628;17057;0;0
10628;17083;1;1
10628;17109;2;2
10628;17135;3;3
10628;17161;8;8
10628;17187;9;9
10634;17063;0;0
10634;17089;1;1
10634;17115;2;2
10634;17141;3;3
10634;17167;8;8
10634;17193;9;9
10633;17062;0;0
10633;17088;1;1
10633;17114;2;2
10633;17140;3;3
10633;17166;8;8
10633;17192;9;9
10626;17055;0;0
10626;17081;1;1
10626;17107;2;2
10626;17133;3;3
10626;17159;8;8
10626;17185;9;9
10618;17047;0;0
10618;17073;1;1
10618;17099;2;2
10618;17125;3;3
10618;17151;8;8
10618;17177;9;9
10621;17050;0;0
10621;17076;1;1
10621;17102;2;2
10621;17128;3;3
10621;17154;8;8
10621;17180;9;9
10624;17053;0;0
10624;17079;1;1
10624;17105;2;2
10624;17131;3;3
10624;17157;8;8
10624;17183;9;9
10642;17204;hoved;Hoved
10642;17207;årlig;Årlig
10645;17210;liten;Liten
10645;17213;stor;Stor
10645;17216;årsvariasjon;Årsvariasjon
10645;17219;ståendeVann;Stående vann
10645;17222;tørrlagt;Tørrlagt
10818;17822;0;0
10818;17823;1;1
10818;17824;2;2
10818;17825;3;3
10818;17826;8;8
10818;17827;9;9
10816;17816;0;0
10816;17817;1;1
10816;17818;2;2
10816;17819;3;3
10816;17820;8;8
10816;17821;9;9
10814;17810;0;0
10814;17811;1;1
10814;17812;2;2
10814;17813;3;3
10814;17814;8;8
10814;17815;9;9
10820;17828;0;0
10820;17829;1;1
10820;17830;2;2
10820;17831;3;3
10820;17832;8;8
10820;17833;9;9
10824;17840;0;0
10824;17841;1;1
10824;17842;2;2
10824;17843;3;3
10824;17844;8;8
10824;17845;9;9
10822;17834;0;0
10822;17835;1;1
10822;17836;2;2
10822;17837;3;3
10822;17838;8;8
10822;17839;9;9
10834;17857;0;0
10834;17858;1;1
10834;17859;2;2
10834;17860;3;3
10834;17861;8;8
10834;17862;9;9
10826;17850;0;0
10826;17851;1;1
10826;17852;2;2
10826;17853;3;3
10826;17854;8;8
10826;17855;9;9
10837;17863;0;0
10837;17864;1;1
10837;17865;2;2
10837;17866;3;3
10837;17867;8;8
10837;17868;9;9
10836;17869;0;0
10836;17870;1;1
10836;17871;2;2
10836;17872;3;3
10836;17873;8;8
10836;17874;9;9
10812;17804;0;0
10812;17805;1;1
10812;17806;2;2
10812;17807;3;3
10812;17808;8;8
10812;17809;9;9
10808;17791;0;0
10808;17793;1;1
10808;17794;2;2
10808;17795;3;3
10808;17796;8;8
10808;17797;9;9
10810;17798;0;0
10810;17799;1;1
10810;17800;2;2
10810;17801;3;3
10810;17802;8;8
10810;17803;9;9
10638;17197;ikkeTømt;Ikke tømt
10638;17200;tømt;Tømt
10616;17045;0;0
10616;17071;1;1
10616;17097;2;2
10616;17123;3;3
10616;17149;8;8
10616;17175;9;9
10613;17042;0;0
10613;17068;1;1
10613;17094;2;2
10613;17120;3;3
10613;17146;8;8
10613;17172;9;9
10631;17060;0;0
10631;17086;1;1
10631;17112;2;2
10631;17138;3;3
10631;17164;8;8
10631;17190;9;9
10636;17065;0;0
10636;17091;1;1
10636;17117;2;2
10636;17143;3;3
10636;17169;8;8
10636;17195;9;9
10635;17064;0;0
10635;17090;1;1
10635;17116;2;2
10635;17142;3;3
10635;17168;8;8
10635;17194;9;9
10623;17052;0;0
10623;17078;1;1
10623;17104;2;2
10623;17130;3;3
10623;17156;8;8
10623;17182;9;9
10620;17049;0;0
10620;17075;1;1
10620;17101;2;2
10620;17127;3;3
10620;17153;8;8
10620;17179;9;9
10630;17059;0;0
10630;17085;1;1
10630;17111;2;2
10630;17137;3;3
10630;17163;8;8
10630;17189;9;9
10627;17056;0;0
10627;17082;1;1
10627;17108;2;2
10627;17134;3;3
10627;17160;8;8
10627;17186;9;9
10641;17203;hoved;Hoved
10641;17206;årlig;Årlig
10644;17209;liten;Liten
10644;17212;stor;Stor
10644;17215;årsvariasjon;Årsvariasjon
10644;17218;ståendeVann;Stående vann
10644;17221;tørrlagt;Tørrlagt
3987;4996;offentligNett;Offentlig nett
3987;4997;lukketTank;Lukket tank
3987;8191;privatNett;Privat nett
4523;5352;stat_StatensVegvesen;Stat, Statens vegvesen
4523;18585;stat_NyeVeier;Stat, Nye Veier
4523;10695;fylkeskommune;Fylkeskommune
4523;5354;kommune;Kommune
4523;5353;privat;Privat
4523;17594;uavklart;Uavklart
9285;12961;ja;Ja
9285;12962;nei;Nei
1217;3819;vannklosett;Vannklosett
1217;3820;tørrklosett;Tørrklosett
2083;3544;ja;Ja
2083;3582;nei;Nei
5808;8203;statensVegvesen;Statens vegvesen
5808;18722;nyeVeier;Nye Veier
5808;19917;fylkeskommune;Fylkeskommune
5808;18851;OPS;OPS
5808;8229;kommune;Kommune
5808;8255;privat;Privat
5808;17696;uavklart;Uavklart
10698;17283;TBK1A;TBK1A
10698;17284;TBK1B;TBK1B
10698;17285;TBK2;TBK2
10698;17286;TBK3;TBK3
10698;17287;TBK4;TBK4
6857;9045;alleKjøretøy;Alle kjøretøy
6857;9046;kortereEnn5_6Meter;Kortere enn 5,6 meter
6857;9047;5_6_7_5Meter;5,6 - 7,5 meter
6857;9048;7_6_12_4Meter;7,6 - 12,4 meter
6857;9049;12_5_15_9Meter;12,5 - 15,9 meter
6857;9050;lengreEnn15_9Meter;Lengre enn 15,9 meter
6857;9967;langeKjøretøy;Lange kjøretøy
2158;5407;betong;Betong
2158;5556;betong_Farget;Betong, farget
2158;5557;betong_Mønstret;Betong, mønstret
2158;4052;grøntBeplantning;Grønt/beplantning
2158;5558;betong_MønstretOgFarget;Betong, mønstret og farget
2158;5559;betongheller;Betongheller
2158;7933;betongstein;Betongstein
2158;11233;granitt;Granitt
2158;11232;skiferheller;Skiferheller
2158;4050;stein;Stein
2158;5561;stein_FaststøptIBetong;Stein, faststøpt i betong
2158;5562;stein_Rundstein;Stein, rundstein
2158;5563;stein_Brostein;Stein, brostein
2158;5564;pukk;Pukk
2158;4054;asfalt;Asfalt
2158;4051;bark;Bark
1281;3215;midtdeler;Midtdeler
1281;3216;trafikkdeler_Ved_Lomme;Trafikkdeler v lomme
1281;3217;trafikkdelerHovedvegGSveg;Trafikkdeler hovedveg g/sveg
1281;3218;trafikkdelerHovedvegLokalveg;Trafikkdeler hovedveg/lokalveg
1281;3914;trafikkdelerMellomParallelleStrømmer;Trafikkdeler mellom parallelle strømmer
9499;13382;ja;Ja
9499;13383;nei;Nei
8073;10467;statensVegvesen;Statens vegvesen
8073;18752;nyeVeier;Nye Veier
8073;19939;fylkeskommune;Fylkeskommune
8073;18881;OPS;OPS
8073;10545;kommune;Kommune
8073;10623;privat;Privat
8073;17722;uavklart;Uavklart
6845;9034;heleLandet;Hele landet
6845;9035;østlandet;Østlandet
6845;9036;sørlandet;Sørlandet
6845;9037;vestlandet;Vestlandet
6845;9051;midtnorge;Midtnorge
6845;9052;nord_Norge;Nord-Norge
6845;9053;regionØst;Region Øst
6845;9054;regionSør;Region Sør
6845;9058;østfold;Østfold
6845;9059;akershus;Akershus
6845;9060;oslo;Oslo
6845;9061;hedmark;Hedmark
6845;9062;oppland;Oppland
6845;9063;buskerud;Buskerud
6845;9064;vestfold;Vestfold
6845;9065;telemark;Telemark
6845;9066;aust_Agder;Aust-Agder
6845;9067;vest_Agder;Vest-Agder
6845;9068;rogaland;Rogaland
6845;9069;hordaland;Hordaland
6845;9070;sognOgFjordane;Sogn og Fjordane
6845;9071;møreOgRomsdal;Møre og Romsdal
6845;9072;sør_Trøndelag;Sør-Trøndelag
6845;9073;nord_Trøndelag;Nord-Trøndelag
6845;9074;nordland;Nordland
6845;9075;troms;Troms
6845;9076;finnmark;Finnmark
6849;9042;alle;Alle
6849;9043;korte;Korte
6849;9044;lange;Lange
6847;9038;år;År
6847;9040;hittilIÅr;Hittil i år
6847;9039;måned;Måned
6847;9041;12SisteMåneder;12 siste måneder
3122;4648;ja_EgenBelysning;Ja, egen belysning
3122;4649;ja_BelystAvGatebelysning;Ja, belyst av gatebelysning
3122;4650;nei;Nei
1257;3200;busslomme;Busslomme
1257;3201;havarinisjeStopplomme;Havarinisje/Stopplomme
1257;3202;kjørepauseParkering;Kjørepause/parkering
1257;4071;møteplass;Møteplass
1257;19786;passeringslommeIT_Kryss;Passeringslomme i T-kryss
1257;4674;arbeidslommeSVV;Arbeidslomme SVV
1257;3203;lastelomme;Lastelomme
1257;4969;informasjonslomme;Informasjonslomme
1257;4970;kjettingplass;Kjettingplass
1257;8190;kolonneoppstilling;Kolonneoppstilling
1257;4968;lomme_Generell;Lomme, generell
4612;5570;asfalt;Asfalt
4612;5569;grus;Grus
4612;5572;stein;Stein
4612;5571;betong;Betong
9883;16061;tekniskRom;Teknisk rom
9883;19462;nei;Nei
1118;3204;lommeMedFysiskDeleøy;Lomme med fysisk deleøy
1118;3205;lommeMedMaltDeleøy;Lomme med malt deleøy
1118;3206;lommeUtenDeleøy;Lomme uten deleøy
3125;4655;statensVegvesen;Statens vegvesen
3125;18712;nyeVeier;Nye Veier
3125;19895;fylkeskommune;Fylkeskommune
3125;18841;OPS;OPS
3125;4656;kommune;Kommune
3125;4657;privat;Privat
3125;17673;uavklart;Uavklart
4652;5698;ja;Ja
4652;5699;nei;Nei
4625;5579;norTraf;NorTraf
4625;13102;norTrafKommune;NorTraf Kommune
4625;5582;ferjedatabanken;Ferjedatabanken
4625;5581;tellingOgSkjønn;Telling og skjønn
4625;5580;skjønn;Skjønn
4625;5578;vegorama;Vegorama
6843;9030;oppskrevetFraPrimærtellepunktet;Oppskrevet fra primærtellepunktet
6843;9031;oppskrevetFraNivå_1Tellepunktet;Oppskrevet fra nivå-1 tellepunktet
6843;9032;oppskrevetFraFylkesindeksen;Oppskrevet fra fylkesindeksen
6843;9033;brukersatt;Brukersatt
9112;12090;oppskrevetFraPrimærtellepunktet;Oppskrevet fra primærtellepunktet
9112;12089;oppskrevetFraNivå_1Tellepunktet;Oppskrevet fra nivå-1 tellepunktet
9112;12088;oppskrevetFraFylkesindeksen;Oppskrevet fra fylkesindeksen
9112;12087;brukersatt;Brukersatt
9292;12989;registreringspunkt;Registreringspunkt
9292;12990;bomstasjon;Bomstasjon
9292;12991;signalanlegg;Signalanlegg
9292;13106;ATK;ATK
3910;4892;kontinuerlig_Nivå1;Kontinuerlig (Nivå 1)
3910;4893;periodisk_Nivå2;Periodisk (Nivå 2)
3910;10245;periodisk_Nivå3;Periodisk (Nivå 3)
3910;4894;enkeltmåling;Enkeltmåling
5201;7081;operativ;Operativ
5201;12987;midlertidigUteAvDrift;Midlertidig ute av drift
5201;7082;nedlagt_IkkeLovÅBruke;Nedlagt, ikke lov å bruke
5201;12988;nedlagt;Nedlagt
9293;12992;motorkjøretøy;Motorkjøretøy
9293;12993;sykkel;Sykkel
9293;12994;gående;Gående
9794;19643;forbudtForAlleKjøretøy;Forbudt for alle kjøretøy
9794;19659;forbudtForGående;Forbudt for gående
9794;15945;forbudtForGåendeOgSyklende;Forbudt for gående og syklende
9794;19660;forbudtForLastebilOgTrekkbil;Forbudt for lastebil og trekkbil
9794;19661;forbudtForLastebilOgTrekkbilUnntattKjøringTilVirksomhetEllerAdresse;Forbudt for lastebil og trekkbil m unntak
9794;19662;forbudtForMotorsykkel;Forbudt for motorsykkel
9794;19663;forbudtForMotorsykkelOgMoped;Forbudt for motorsykkel og moped
9794;15946;forbudtForMotortrafikk;Forbudt for motortrafikk 
9794;19664;forbudtForMotortrafikkUnntattBuss;Forbudt for motortrafikk unntatt buss
9794;19665;forbudtForMotortrafikkUnntattBussOgTaxi;Forbudt for motortrafikk unntatt buss og taxi
9794;19666;forbudtForMotortrafikkUnntattMoped;Forbudt for motortrafikk unntatt moped
9794;19667;forbudtForMotortrafikkUnntattSpesiellMotorvogntype;Forbudt for motortrafikk unntatt spesiell motorvogntype
9794;19668;forbudtForMotortrafikkUnntattTaxi;Forbudt for motortrafikk unntatt taxi
9794;19669;forbudtForMotortrafikkUnntattVaretransport;Forbudt for motortrafikk unntatt varetransport
9794;18303;forbudtForSyklende;Forbudt for syklende
9794;19670;forbudtForTraktor;Forbudt for traktor
9794;16847;gjennomkjøringForbudt;Gjennomkjøring forbudt
9794;19671;gjennomkjøringForbudtForLastebilOgTrekkbil;Gjennomkjøring forbudt for lastebil og trekkbil
9794;19672;gjennomkjøringForbudtTilVegEllerGate;Gjennomkjøring forbudt til veg eller gate 
9794;15948;motortrafikkKunTillattForKjøringTilEiendommer;Motortrafikk kun tillatt for kjøring til eiendommer 
9794;19673;motortrafikkKunTillattForKjøringTilVirksomhetEllerAdresse;Motortrafikk kun tillatt for kjøring til virksomhet eller adresse
9794;15947;motortrafikkKunTillattForVaretransport;Motortrafikk kun tillatt for varetransport 
9794;15949;motortrafikkKunTillattForVaretransportOgKjøringTilEiendommer;Motortrafikk kun tillatt for varetransport og kjøring til eiendommer
9794;17464;syklingMotKjøreretningenTillatt;Sykling mot kjøreretningen tillatt
8017;10283;stat_StatensVegvesen;Stat, Statens vegvesen
8017;18580;stat_NyeVeier;Stat, Nye Veier
8017;10745;fylkeskommune;Fylkeskommune
8017;10347;kommune;Kommune
8017;10411;privat;Privat
8017;17618;uavklart;Uavklart
7936;10140;polycarbonat;Polycarbonat
7936;10141;stål;Stål
7935;10136;stolpe3;Stolpe 3''
7935;10137;stolpe2;Stolpe 2''
7935;10139;trestolpe;Trestolpe
7935;10138;vegg;Vegg
7934;10134;rundt;Rundt
7934;10135;firkantet;Firkantet
8090;10484;statensVegvesen;Statens vegvesen
8090;18753;nyeVeier;Nye Veier
8090;19952;fylkeskommune;Fylkeskommune
8090;18882;OPS;OPS
8090;10562;kommune;Kommune
8090;10640;privat;Privat
8090;17735;uavklart;Uavklart
5067;6343;0;Uhell med dyr innblandet
5067;6344;1;Påkjøring av gjenstand i kjørebanen
5067;6345;2;Hull i vegen o.l.
5067;6346;3;Enslig kjøretøy veltet i kjørebanen
5067;6347;4;Påkjøring av parkert kjøretøy på høyre side
5067;6348;5;Påkjøring av parkert kjøretøy på venstre side
5067;6349;6;Påkjøring av parkert kjøretøy ved forbikjøring
5067;6350;7;Øvrige parkeringsuhell
5067;6351;8;Uhell ved av- eller påstigning av kjøretøy
5067;6352;9;Uhell med uklart forløp / uhell som ikke faller inn under noen bestemt uh.kode
5067;6353;10;Forbikjøring
5067;6354;11;Skifte av felt til venstre
5067;6355;12;Skifte av felt til høyre
5067;6356;13;Kjøring i parallelle kjørefelter forøvrig
5067;6357;14;Påkjøring bakfra
5067;6358;15;Påkjøring bakfra etter oppstart fra stanset eller parkert stilling
5067;6359;16;Påkjøring av forankjørende ved skifte av felt til venstre
5067;6360;17;Påkjøring av forankjørende ved skifte av felt til høyre
5067;6361;19;Uhell med uklart forløp mellom kjøretøy med samme kjøreretning
5067;6362;20;Møting på rett vegstrekning
5067;6363;21;Møting i kurve
5067;6364;22;Møting under forbikjøring på rett vegstrekning
5067;6365;23;Møting under forbikjøring i høyrekurve
5067;6366;24;Møting under forbikjøring i venstrekurve
5067;6367;25;Møting under forbikjøring av stanset eller parkert kjøretøy
5067;6368;26;Møting etter oppstart fra stanset eller parkert stilling
5067;6369;29;Uhell med uklart forløp ved møting
5067;6370;30;Påkjøring bakfra ved høyresving
5067;6371;31;Påkjøring forøvrig ved høyresving
5067;6372;32;Påkjøring bakfra ved venstresving
5067;6373;33;Påkjøring forøvrig ved venstresving
5067;6374;34;Påkjøring ved vending foran kjørende i samme retning
5067;6375;35;Påkjøring av kjørende fra fortau eller G/S-veg, ved høyresving
5067;6376;36;Påkjøring av kjørende fra fortau eller G/S-veg, ved venstresving
5067;6377;39;Uhell med uklart forløp ved avsvinging fra samme kjøreretning
5067;6378;40;Avsvingning til venstre foran kjørende i motsatt retning
5067;6379;41;Avsvinging i samme retning
5067;6380;42;Avsvinging i hver sin retning
5067;6381;43;Vending foran kjørende i motsatt retning
5067;6382;44;Avsvingning til høyre foran kjørende i motsatt retning fra fortau eller G/S-veg
