ft_attr;ftid;ptid;name
fme_feature_type;25;3129;vedlikeholdsansvarlig
fme_feature_type;25;11042;prosjektreferanse
fme_feature_type;25;4733;posisjon
fme_feature_type;25;9844;område
fme_feature_type;78;1268;type
fme_feature_type;78;1138;grunnforhold
fme_feature_type;78;11248;lengde
fme_feature_type;78;1657;dybde
fme_feature_type;78;1831;varmekabler
fme_feature_type;78;9760;kabler
fme_feature_type;78;10323;byggeår
fme_feature_type;78;10673;tilleggsinformasjon
fme_feature_type;78;10880;eier
fme_feature_type;78;11067;prosjektreferanse
fme_feature_type;78;4779;senterlinje
fme_feature_type;449;3117;luminans
fme_feature_type;449;9932;måledato
fme_feature_type;449;4967;senterlinje
fme_feature_type;88;2077;lyskildeType
fme_feature_type;88;10805;effekt
fme_feature_type;88;2054;høydeOverVeg
fme_feature_type;88;1955;antallLyskilderPerArmatur
fme_feature_type;88;2199;antallArmaturerIBelysningspkt
fme_feature_type;88;10012;inngårINødsystemet
fme_feature_type;88;1451;produktnavn_Armatur
fme_feature_type;88;9563;optikk
fme_feature_type;88;9567;konstantLysutbytte
fme_feature_type;88;8402;dimming
fme_feature_type;88;10014;utstyrsklasse
fme_feature_type;88;9562;driftsstrøm_Udimmet
fme_feature_type;88;10011;lysflux
fme_feature_type;88;9561;LED_AntallDioder
fme_feature_type;88;9560;LED_EffektPerStk
fme_feature_type;88;3884;avskjerming_Type
fme_feature_type;88;9559;LED_EffektArmatur_Totalt_Test
fme_feature_type;88;8401;avskjerming_Materiale
fme_feature_type;88;9564;fargetemperatur
fme_feature_type;88;9565;fargegjengivelsesindeks
fme_feature_type;88;9568;utskiftbareLyskilder
fme_feature_type;88;10585;armaturnummer
fme_feature_type;88;10584;kommunikasjonsenhet
fme_feature_type;88;10007;driftsattår
fme_feature_type;88;10008;driftsmerking
fme_feature_type;88;1529;produsentnavn_Armatur
fme_feature_type;88;9558;produsentnavnDriver
fme_feature_type;88;9557;produsentnavnLyskilde
fme_feature_type;88;9953;eier
fme_feature_type;88;10010;eier_Navn
fme_feature_type;88;9955;vedlikeholdsansvarlig
fme_feature_type;88;11073;prosjektreferanse
fme_feature_type;88;4788;posisjon
fme_feature_type;181;1189;type
fme_feature_type;181;1662;ettergivendeMast
fme_feature_type;181;10016;fundamentering
fme_feature_type;181;10017;boltavstandFotplate
fme_feature_type;181;1627;diameter
fme_feature_type;181;10586;diameter_Topp
fme_feature_type;181;1338;totalMastelengde
fme_feature_type;181;10889;bruksområde
fme_feature_type;181;3895;utligger
fme_feature_type;181;10020;utliggerarmensLengde
fme_feature_type;181;4528;bardunStrever
fme_feature_type;181;10587;overflatebehandling
fme_feature_type;181;3886;RAL_Kode
fme_feature_type;181;10324;byggeår
fme_feature_type;181;3887;driftsmerking
fme_feature_type;181;10888;tilleggsinformasjon
fme_feature_type;181;10019;produktnavn
fme_feature_type;181;1541;produsentnavn
fme_feature_type;181;9954;eier
fme_feature_type;181;10015;eier_Navn
fme_feature_type;181;9956;vedlikeholdsansvarlig
fme_feature_type;181;11096;prosjektreferanse
fme_feature_type;181;10972;FKB_ID
fme_feature_type;181;4838;posisjon
fme_feature_type;459;5287;antall
fme_feature_type;459;10325;oppsettingsår
fme_feature_type;459;10471;driftsmerking
fme_feature_type;459;3795;produktnavn
fme_feature_type;459;3532;produsentnavn
fme_feature_type;459;8023;eier
fme_feature_type;459;8097;vedlikeholdsansvarlig
fme_feature_type;459;11122;prosjektreferanse
fme_feature_type;459;4976;posisjon
fme_feature_type;145;10326;byggeår
fme_feature_type;145;1456;produktinformasjon
fme_feature_type;145;11086;prosjektreferanse
fme_feature_type;145;4821;senterlinje
fme_feature_type;145;8907;område
fme_feature_type;471;10577;networkNorway
fme_feature_type;471;3702;mobiltelefonGSM_Netcom
fme_feature_type;471;3703;mobiltelefonGSM_TelenorMobil
fme_feature_type;471;10327;etableringsår
fme_feature_type;471;11132;prosjektreferanse
fme_feature_type;471;4988;posisjon
fme_feature_type;595;5378;motorvegtype
fme_feature_type;595;5376;vedtaksnummer
fme_feature_type;595;9485;arkivnummer
fme_feature_type;595;6908;senterlinje
fme_feature_type;164;10329;oppsettingsår
fme_feature_type;164;10472;driftsmerking
fme_feature_type;164;1458;tilleggsinformasjon
fme_feature_type;164;1537;produsentnavn
fme_feature_type;164;8005;eier
fme_feature_type;164;8070;vedlikeholdsansvarlig
fme_feature_type;164;11090;prosjektreferanse
fme_feature_type;164;4830;posisjon
fme_feature_type;300;10565;type
fme_feature_type;300;4667;formål
fme_feature_type;300;1243;aktuellArbeidsoperasjon
fme_feature_type;300;9996;hyppighetTiltak
fme_feature_type;300;4080;areal
fme_feature_type;300;4559;avstandFraVeg
fme_feature_type;300;9995;tilleggsinformasjon
fme_feature_type;300;10876;eier
fme_feature_type;300;4897;senterlinje
fme_feature_type;300;10566;område
fme_feature_type;774;7915;formål
fme_feature_type;774;8767;måledato
fme_feature_type;774;7916;spor
fme_feature_type;774;8768;utstyrstype
fme_feature_type;774;8769;utstyrsid
fme_feature_type;774;8771;operatør
fme_feature_type;774;11271;beskrivelse
fme_feature_type;774;8770;måledatafilnavn
fme_feature_type;592;5486;bæreevne
fme_feature_type;592;5298;formål
fme_feature_type;592;5330;måledato
fme_feature_type;592;5331;måletidspunkt
fme_feature_type;592;5299;spor
fme_feature_type;592;5300;geofon_1_Avstand
fme_feature_type;592;5307;geofon_1_Nedbøyning
fme_feature_type;592;5301;geofon_2_Avstand
fme_feature_type;592;5308;geofon_2_Nedbøyning
fme_feature_type;592;5302;geofon_3_Avstand
fme_feature_type;592;5309;geofon_3_Nedbøyning
fme_feature_type;592;5303;geofon_4_Avstand
fme_feature_type;592;5310;geofon_4_Nedbøyning
fme_feature_type;592;5304;geofon_5_Avstand
fme_feature_type;592;5311;geofon_5_Nedbøyning
fme_feature_type;592;5305;geofon_6_Avstand
fme_feature_type;592;5312;geofon_6_Nedbøyning
fme_feature_type;592;5306;geofon_7_Avstand
fme_feature_type;592;5313;geofon_7_Nedbøyning
fme_feature_type;592;8757;geofon_8_Avstand
fme_feature_type;592;8758;geofon_8_Nedbøyning
fme_feature_type;592;8759;geofon_9_Avstand
fme_feature_type;592;8760;geofon_9_Nedbøyning
fme_feature_type;592;5314;dekkekode
fme_feature_type;592;5315;antallKjørefelt
fme_feature_type;592;5316;dekketemperatur
fme_feature_type;592;5317;lufttemperatur
fme_feature_type;592;5318;skydekke
fme_feature_type;592;5319;utstyrstype
fme_feature_type;592;5320;merknad
fme_feature_type;592;11272;tilleggsinformasjon
fme_feature_type;592;5321;ÅDT_Lang
fme_feature_type;592;5322;ÅDT_Total
fme_feature_type;592;5323;nedbøyning_SenterPlate
fme_feature_type;592;11269;ringtrykk
fme_feature_type;592;5324;nedbøyning_20cm_Avstand
fme_feature_type;592;5325;platediameter_Fallodd
fme_feature_type;592;5326;kraft
fme_feature_type;592;5327;nødvendigForsterkning
fme_feature_type;592;5328;svakhet
fme_feature_type;592;5329;SCI
fme_feature_type;592;6892;posisjon
fme_feature_type;844;9584;utforming
fme_feature_type;844;9579;materiale
fme_feature_type;844;9585;lengde
fme_feature_type;844;9582;dybde
fme_feature_type;844;9580;bredde_Topp
fme_feature_type;844;9581;bredde_Bunn
fme_feature_type;844;10330;byggeår
fme_feature_type;844;9586;vedlikeholdsansvarlig
fme_feature_type;844;9593;posisjon
fme_feature_type;844;9583;senterlinje
fme_feature_type;10;1656;dybde
fme_feature_type;10;1302;lengde
fme_feature_type;10;10331;byggeår
fme_feature_type;10;11033;prosjektreferanse
fme_feature_type;10;4718;posisjon
fme_feature_type;10;8915;senterlinje
fme_feature_type;911;11215;område
fme_feature_type;911;11211;område_ID
fme_feature_type;911;11212;navn
fme_feature_type;911;11213;beskrivelse
fme_feature_type;911;11214;versjon
fme_feature_type;793;8762;sideposisjon
fme_feature_type;793;8763;høydeposisjon
fme_feature_type;793;9553;kvalitet_Geometri
fme_feature_type;793;9784;temakode
fme_feature_type;793;9785;objektnavn
fme_feature_type;793;9792;medium
fme_feature_type;793;9786;geometri_Verifiseringsdato
fme_feature_type;793;9787;geometri_Oppdateringsdato
fme_feature_type;793;9788;prosesshistorie
fme_feature_type;793;9789;kommune
fme_feature_type;793;9546;høydereferanse
fme_feature_type;793;9790;geometri_Navn
fme_feature_type;793;9547;referansegeometri
fme_feature_type;500;9393;navn
fme_feature_type;500;9852;avstandTilNødutgang
fme_feature_type;500;4001;plassering
fme_feature_type;500;9853;installeringsår
fme_feature_type;500;10473;driftsmerking
fme_feature_type;500;10985;eier
fme_feature_type;500;9854;vedlikeholdsansvarlig
fme_feature_type;500;11142;prosjektreferanse
fme_feature_type;500;5005;posisjon
fme_feature_type;467;3780;type
fme_feature_type;467;3851;effekt
fme_feature_type;467;9933;driftsattår
fme_feature_type;467;9929;driftsmerking
fme_feature_type;467;9931;produktnavn
fme_feature_type;467;9930;produsentnavn
fme_feature_type;467;8029;eier
fme_feature_type;467;10040;eier_Navn
fme_feature_type;467;9147;vedlikeholdsansvarlig
fme_feature_type;467;11129;prosjektreferanse
fme_feature_type;467;4984;posisjon
fme_feature_type;180;9855;typeKommunikasjon
fme_feature_type;180;4067;installeringsår
fme_feature_type;180;10474;driftsmerking
fme_feature_type;180;3787;produktnavn
fme_feature_type;180;1540;produsentnavn
fme_feature_type;180;10986;eier
fme_feature_type;180;8075;vedlikeholdsansvarlig
fme_feature_type;180;11095;prosjektreferanse
fme_feature_type;180;4837;posisjon
fme_feature_type;801;9129;type
fme_feature_type;801;9152;universellUtforming
fme_feature_type;801;10332;byggeår
fme_feature_type;801;11155;prosjektreferanse
fme_feature_type;801;9294;posisjon
fme_feature_type;886;10700;strekningsnavn
fme_feature_type;886;10797;omkjøringForVeg
fme_feature_type;886;10704;retning
fme_feature_type;886;10702;nivå
fme_feature_type;886;10703;merknad
fme_feature_type;886;10763;øktKjørelengde
fme_feature_type;886;10767;øktKjøretid
fme_feature_type;886;10764;kjøretøykategori
fme_feature_type;618;5600;type
fme_feature_type;618;5559;navn
fme_feature_type;618;5563;definertDato
fme_feature_type;618;5567;oppdragsgiver
fme_feature_type;618;5568;initialer_definert_av
fme_feature_type;618;5570;frist
fme_feature_type;618;5576;merknad
fme_feature_type;618;5580;kostnad
fme_feature_type;618;5581;kvalitet
fme_feature_type;618;5625;ledetekstID
fme_feature_type;619;5601;type
fme_feature_type;619;5560;navn
fme_feature_type;619;5564;definertDato
fme_feature_type;619;5571;frist
fme_feature_type;619;5574;status
fme_feature_type;619;5577;merknad
fme_feature_type;619;5582;kvalitet
fme_feature_type;619;5626;ledetekstID
fme_feature_type;619;5596;arkivreferanse1
fme_feature_type;619;5597;arkivreferanse2
fme_feature_type;619;5598;arkivreferanse3
fme_feature_type;619;5599;transaksjonstabell
fme_feature_type;620;5602;type
fme_feature_type;620;5561;navn
fme_feature_type;620;5565;definertDato
fme_feature_type;620;5569;initialer_definert_av
fme_feature_type;620;5572;frist
fme_feature_type;620;5624;status
fme_feature_type;620;5578;merknad
fme_feature_type;620;5583;kvalitet
fme_feature_type;620;5627;ledetekstID
fme_feature_type;621;5603;type
fme_feature_type;621;5562;navn
fme_feature_type;621;5566;definertDato
fme_feature_type;621;5573;frist
fme_feature_type;621;5575;status
fme_feature_type;621;5579;merknad
fme_feature_type;621;5584;kvalitet
fme_feature_type;621;5628;ledetekstID
fme_feature_type;601;9138;oppgravingsdato
fme_feature_type;601;9139;signatur
fme_feature_type;601;6889;posisjon
fme_feature_type;602;5471;analysedato
fme_feature_type;602;9146;signatur
fme_feature_type;602;5468;lagtykkelse
fme_feature_type;602;5469;materialbetegnelse_Overbygning
fme_feature_type;602;5470;bæreevnegruppe_MatrialUndergr
fme_feature_type;602;9142;prøvenummer
fme_feature_type;602;9184;jordart
fme_feature_type;602;9137;materialeUnder63Mikrometer
fme_feature_type;602;8753;materialeUnder20Mikrometer
fme_feature_type;602;10250;humusinnhold
fme_feature_type;602;9144;telegruppe
fme_feature_type;602;9145;graderingstall_Cu
fme_feature_type;602;9185;merknad
fme_feature_type;602;5467;lagnummer
fme_feature_type;602;6890;posisjon
fme_feature_type;766;7829;bredde
fme_feature_type;766;7828;høyde
fme_feature_type;766;9885;nedreHøyde
fme_feature_type;766;7830;oppsettingsutstyr
fme_feature_type;766;9884;tilkomst
fme_feature_type;766;10334;oppsettingsår
fme_feature_type;766;7827;tilleggsinformasjon
fme_feature_type;766;8047;eier
fme_feature_type;766;8125;vedlikeholdsansvarlig
fme_feature_type;766;8850;posisjon
fme_feature_type;876;10442;type
fme_feature_type;876;10444;lengde
fme_feature_type;876;10445;bredde
fme_feature_type;876;10446;dybde
fme_feature_type;876;10443;byggeår
fme_feature_type;876;10441;vedlikeholdsansvarlig
fme_feature_type;876;11175;prosjektreferanse
fme_feature_type;876;10447;senterlinje
fme_feature_type;43;1076;navn
fme_feature_type;43;1116;type
fme_feature_type;43;1255;bruksområde
fme_feature_type;43;5779;innfartsparkering
fme_feature_type;43;1775;kjøretøytype_Dimensjonerende
fme_feature_type;43;1807;antallParkeringsplasserSmåKjt
fme_feature_type;43;1818;plasserReservertHandikappede
fme_feature_type;43;1817;antallParkeringsplasserStoreKjt
fme_feature_type;43;1359;areal
fme_feature_type;43;9934;avgift
fme_feature_type;43;1815;avgiftsRestriksjonsinfo
fme_feature_type;43;9555;vinterdriftsklasse
fme_feature_type;43;9868;brøyterodenummer
fme_feature_type;43;9869;strørodenummer
fme_feature_type;43;10335;byggeår
fme_feature_type;43;7990;eier
fme_feature_type;43;8054;vedlikeholdsansvarlig
fme_feature_type;43;11049;prosjektreferanse
fme_feature_type;43;4750;posisjon
fme_feature_type;43;9431;senterlinje
fme_feature_type;43;10891;område
fme_feature_type;18;1579;høyde
fme_feature_type;18;1304;lengde
fme_feature_type;18;6871;bredde
fme_feature_type;18;10336;oppsettingsår
fme_feature_type;18;1436;produktnavn
fme_feature_type;18;5818;eier
fme_feature_type;18;5805;vedlikeholdsansvarlig
fme_feature_type;18;4726;posisjon
fme_feature_type;18;1399;materialtype
fme_feature_type;144;1277;bruksområde
fme_feature_type;144;1171;type
fme_feature_type;144;10337;byggeår
fme_feature_type;144;8001;eier
fme_feature_type;144;8066;vedlikeholdsansvarlig
fme_feature_type;144;11085;prosjektreferanse
fme_feature_type;144;4820;senterlinje
fme_feature_type;144;8878;område
fme_feature_type;144;1873;vannoverdekning
fme_feature_type;603;5472;stedsangivelse_Fra_Til
fme_feature_type;603;6913;senterlinje
fme_feature_type;579;5167;politidistriktsnummer
fme_feature_type;579;5166;politidistriktsnavn
fme_feature_type;579;8148;koordinatsystem
fme_feature_type;579;5170;posisjon
fme_feature_type;579;5171;område
fme_feature_type;13;1251;bruksområde
fme_feature_type;13;1095;type
fme_feature_type;13;1706;utforming
fme_feature_type;13;3701;materiale
fme_feature_type;13;1680;bredde
fme_feature_type;13;1577;høyde
fme_feature_type;13;3730;normalStilling
fme_feature_type;13;3509;branndør
fme_feature_type;13;10338;byggeår
fme_feature_type;13;10475;driftsmerking
fme_feature_type;13;1434;produktnavn
fme_feature_type;13;1512;produsentnavn
fme_feature_type;13;9782;eier
fme_feature_type;13;3820;vedlikeholdsansvarlig
fme_feature_type;13;11034;prosjektreferanse
fme_feature_type;13;4721;posisjon
fme_feature_type;13;3813;produktnavnLåsesylinder
fme_feature_type;85;3841;antall
fme_feature_type;85;1950;effekt
fme_feature_type;85;8139;godkjentAvløp
fme_feature_type;85;3814;produktnavnPumpe
fme_feature_type;85;1270;bruksområde
fme_feature_type;85;10339;oppsettingsår
fme_feature_type;85;3578;driftsmerking
fme_feature_type;85;3554;produsentPumpe
fme_feature_type;85;7997;eier
fme_feature_type;85;3821;vedlikeholdsansvarlig
fme_feature_type;85;11071;prosjektreferanse
fme_feature_type;85;4785;posisjon
fme_feature_type;210;9115;navn
fme_feature_type;210;10340;byggeår
fme_feature_type;210;10085;driftsmerking
fme_feature_type;210;11101;prosjektreferanse
fme_feature_type;210;4850;posisjon
fme_feature_type;483;10341;oppsettingsår
fme_feature_type;483;10476;driftsmerking
fme_feature_type;483;10993;produsentnavn
fme_feature_type;483;10988;eier
fme_feature_type;483;10975;vedlikeholdsansvarlig
fme_feature_type;483;4998;posisjon
fme_feature_type;472;10796;nødnett
fme_feature_type;472;10795;kringkasting
fme_feature_type;472;10792;DABRiks
fme_feature_type;472;10793;DABRegional
fme_feature_type;472;10794;DABLokal
fme_feature_type;472;10791;etableringsår
fme_feature_type;472;10580;tilleggsinformasjon
fme_feature_type;472;11133;prosjektreferanse
fme_feature_type;472;4989;posisjon
fme_feature_type;760;7580;rapportmalfil
fme_feature_type;760;7581;publisertdato
fme_feature_type;760;7582;rapporttype
fme_feature_type;39;1074;navn
fme_feature_type;39;2036;type
fme_feature_type;39;1805;antallOppstillingsplSmåKjt
fme_feature_type;39;1816;antallOppstillingsplStoreKjt
fme_feature_type;39;9415;antallOppstillingsplForflytningshemmede
fme_feature_type;39;1355;areal_Totalt
fme_feature_type;39;8766;areal_Kjørbart
fme_feature_type;39;9416;areal_Belyst
fme_feature_type;39;1773;kjøretøytype_Dimensjonerende
fme_feature_type;39;2037;lovligAdkomst
fme_feature_type;39;4564;fastDekke
fme_feature_type;39;8765;vinterstengning
fme_feature_type;39;10769;vinterstengning_Dato
fme_feature_type;39;9549;vinterdriftsklasse
fme_feature_type;39;9418;dusj
fme_feature_type;39;9417;drikkevann
fme_feature_type;39;9419;strømuttak
fme_feature_type;39;10343;byggeår
fme_feature_type;39;5819;eier
fme_feature_type;39;4565;vedlikeholdsansvarlig
fme_feature_type;39;11046;prosjektreferanse
fme_feature_type;39;8913;senterlinje
fme_feature_type;39;5131;område
fme_feature_type;627;5760;referansenummer
fme_feature_type;627;5759;referanseFor
fme_feature_type;627;8133;vegident_Generert
fme_feature_type;627;5761;posisjon
fme_feature_type;98;1907;tekstPåPlate
fme_feature_type;98;2056;høydeOverVegkant
fme_feature_type;98;8134;plassering
fme_feature_type;98;4597;avstandFraVegkant
fme_feature_type;98;1672;stolpefundamentering
fme_feature_type;98;10344;oppsettingsår
fme_feature_type;98;11081;prosjektreferanse
fme_feature_type;98;4797;posisjon
fme_feature_type;808;9230;bruksområde
fme_feature_type;808;9231;navn
fme_feature_type;808;9232;beskrivelse_Lokalisering
fme_feature_type;808;9233;oppmåltDistanse
fme_feature_type;808;9234;merkeStart
fme_feature_type;808;9235;merkeSlutt
fme_feature_type;808;9236;sistKontrollmålt
fme_feature_type;808;9237;sistKontrollmåltAv
fme_feature_type;808;9238;typeKontrollmåling
fme_feature_type;808;9242;merknad
fme_feature_type;808;9239;eier
fme_feature_type;808;9240;vedlikeholdsansvarlig
fme_feature_type;808;9243;posisjon
fme_feature_type;808;9241;posisjon
fme_feature_type;534;4580;regionsnummer
fme_feature_type;534;4581;regionsnavn
fme_feature_type;534;8147;koordinatsystem
fme_feature_type;534;5158;posisjon
fme_feature_type;534;4708;område
fme_feature_type;862;9946;punktnavn
fme_feature_type;862;9948;type
fme_feature_type;862;9949;IDEksterntSystem
fme_feature_type;862;10345;etableringsår
fme_feature_type;862;9947;eier
fme_feature_type;862;9951;posisjon
fme_feature_type;5;1089;rekkverkstype
fme_feature_type;5;1248;bruksområde
fme_feature_type;5;1647;skinneutrustning
fme_feature_type;5;4665;plasseringPåBru
fme_feature_type;5;9591;MC_Skinne
fme_feature_type;5;4662;panel
fme_feature_type;5;1645;utblokking
fme_feature_type;5;9592;håndlist
fme_feature_type;5;1298;lengde
fme_feature_type;5;1567;stolpeavstand
fme_feature_type;5;1965;elementlengde
fme_feature_type;5;1574;høyde
fme_feature_type;5;4663;rekkverksbredde
fme_feature_type;5;9554;styrkeklasse
fme_feature_type;5;10881;typegodkjenning_Test
fme_feature_type;5;7558;oppsettingsår
fme_feature_type;5;10415;tilleggsinformasjon
fme_feature_type;5;7984;eier
fme_feature_type;5;8048;vedlikeholdsansvarlig
fme_feature_type;5;11030;prosjektreferanse
fme_feature_type;5;10847;FKB_ID
fme_feature_type;5;4714;senterlinje
fme_feature_type;14;1096;type
fme_feature_type;14;10724;produktnavnTypegodkjenning
fme_feature_type;14;1303;lengde
fme_feature_type;14;4660;stolpeavstand
fme_feature_type;14;10346;oppsettingsår
fme_feature_type;14;9550;tilleggsinformasjon
fme_feature_type;14;11035;prosjektreferanse
fme_feature_type;14;4722;posisjon
fme_feature_type;543;4664;type
fme_feature_type;543;10347;oppsettingsår
fme_feature_type;543;5039;posisjon
fme_feature_type;27;4521;antall
fme_feature_type;27;2046;tømmebehov
fme_feature_type;27;1384;volum
fme_feature_type;27;1108;type
fme_feature_type;27;10348;oppsettingsår
fme_feature_type;27;1440;produktnavn
fme_feature_type;27;1517;produsent
fme_feature_type;27;5820;eier
fme_feature_type;27;1551;vedlikeholdsansvarlig
fme_feature_type;27;11044;prosjektreferanse
fme_feature_type;27;4735;posisjon
fme_feature_type;704;6835;periode
fme_feature_type;704;6827;nummer
fme_feature_type;704;6822;navn
fme_feature_type;704;6828;beskrivelse
fme_feature_type;704;6834;fellesrute
fme_feature_type;828;9389;beskrivelse
fme_feature_type;828;9387;areal
fme_feature_type;828;9388;materialtype
fme_feature_type;828;10349;byggeår
fme_feature_type;828;11218;prosjektreferanse
fme_feature_type;828;11203;posisjon
fme_feature_type;860;9899;typeLyskilde
fme_feature_type;860;9890;antallRømningslyspunkt
fme_feature_type;860;10185;antallLyskilderIPunkt
fme_feature_type;860;9891;avstandInnbyrdes
fme_feature_type;860;11274;montasje
fme_feature_type;860;9903;fjernstyring
fme_feature_type;860;9895;effekt
fme_feature_type;860;9894;driftsstrøm
fme_feature_type;860;9902;spenning
fme_feature_type;860;9892;driftsattår
fme_feature_type;860;9900;produktnavn
fme_feature_type;860;9901;produsentnavn
fme_feature_type;860;9896;eier
fme_feature_type;860;9897;eier_Navn
fme_feature_type;860;9906;vedlikeholdsansvarlig
fme_feature_type;860;11172;prosjektreferanse
fme_feature_type;860;9898;senterlinje
fme_feature_type;77;1267;bruksområde
fme_feature_type;77;1410;materialtype
fme_feature_type;77;1677;tverrsnittform
fme_feature_type;77;1724;diameter
fme_feature_type;77;1623;tykkelse
fme_feature_type;77;1322;lengde
fme_feature_type;77;1967;elementlengde
fme_feature_type;77;1755;helningFall
fme_feature_type;77;1922;harInnløpsrist
fme_feature_type;77;1292;farge
fme_feature_type;77;1924;skjøtemetode
fme_feature_type;77;1927;rehabilitering
fme_feature_type;77;10350;leggeår
fme_feature_type;77;10882;tilleggsinformasjon
fme_feature_type;77;1483;produktinformasjon
fme_feature_type;77;5821;eier
fme_feature_type;77;10877;eier_Navn
fme_feature_type;77;5806;vedlikeholdsansvarlig
fme_feature_type;77;11066;prosjektreferanse
fme_feature_type;77;4778;senterlinje
fme_feature_type;885;10691;oppsettingsutstyr
fme_feature_type;885;10690;høyde
fme_feature_type;885;10733;oppsettingsår
fme_feature_type;885;10689;produktinformasjon
fme_feature_type;885;10687;eier
fme_feature_type;885;10688;vedlikeholdsansvarlig
fme_feature_type;885;11177;prosjektreferanse
fme_feature_type;885;10692;posisjon
fme_feature_type;110;1918;informasjon
fme_feature_type;110;1159;type
fme_feature_type;110;10351;etableringsår
fme_feature_type;110;4806;posisjon
fme_feature_type;919;11287;ID
fme_feature_type;920;11288;del
fme_feature_type;920;11291;trafikantgruppe
fme_feature_type;503;4083;helning
fme_feature_type;503;10784;bredde
fme_feature_type;503;11144;prosjektreferanse
fme_feature_type;503;5008;senterlinje
fme_feature_type;89;8809;anleggsnummer
fme_feature_type;89;7570;navn
fme_feature_type;89;1273;bruksområde
fme_feature_type;89;1889;vedtaksnummer
fme_feature_type;89;8813;igangsettingsdato
fme_feature_type;89;8816;tidsstyrt
fme_feature_type;89;8817;trafikkstyrt
fme_feature_type;89;8818;samkjørt
fme_feature_type;89;8819;områdestyring
fme_feature_type;89;8820;overvåkingFraVTS
fme_feature_type;89;3758;styringFraVTS
fme_feature_type;89;8822;energitilførsel
fme_feature_type;89;8823;lyshoder
fme_feature_type;89;8811;tilleggsinformajson
fme_feature_type;89;7998;eier
fme_feature_type;89;3824;vedlikeholdsansvarlig
fme_feature_type;89;11074;prosjektreferanse
fme_feature_type;89;4789;posisjon
fme_feature_type;89;8919;senterlinje
fme_feature_type;91;1147;type
fme_feature_type;91;1958;antallLamper
fme_feature_type;91;1969;størrelse
fme_feature_type;91;1900;høyde_Egen
fme_feature_type;91;5659;retning
fme_feature_type;91;10354;oppsettingsår
fme_feature_type;91;10477;driftsmerking
fme_feature_type;91;11002;tilleggsinformasjon
fme_feature_type;91;1452;produktnavn
fme_feature_type;91;1530;produsentnavn
fme_feature_type;91;1490;leverandør
fme_feature_type;91;11076;prosjektreferanse
fme_feature_type;91;4791;posisjon
fme_feature_type;90;1875;oppsettingsutstyr
fme_feature_type;90;1963;tilleggsutstyr
fme_feature_type;90;1670;fundamentering
fme_feature_type;90;10355;oppsettingsår
fme_feature_type;90;1146;tilleggsinformasjon
fme_feature_type;90;11075;prosjektreferanse
fme_feature_type;90;4790;posisjon
fme_feature_type;73;2197;antall
fme_feature_type;73;1722;diameter
fme_feature_type;73;1319;lengde
fme_feature_type;73;1134;type
fme_feature_type;73;3782;produktinformasjon
fme_feature_type;73;11065;prosjektreferanse
fme_feature_type;73;4775;posisjon
fme_feature_type;73;5898;senterlinje
fme_feature_type;73;5901;område
fme_feature_type;73;1652;plassering
fme_feature_type;830;9420;siktklasse
fme_feature_type;214;4056;typeIO
fme_feature_type;214;10357;oppsettingsår
fme_feature_type;214;10478;driftsmerking
fme_feature_type;214;1464;produktnavn
fme_feature_type;214;1544;produsentnavn
fme_feature_type;214;10989;eier
fme_feature_type;214;8081;vedlikeholdsansvarlig
fme_feature_type;214;11104;prosjektreferanse
fme_feature_type;214;4854;posisjon
fme_feature_type;518;4165;type
fme_feature_type;518;9974;tiltak_AnbefaltIntervall
fme_feature_type;518;4561;lengdePrimærveg
fme_feature_type;518;4560;lengdeSekundærveg
fme_feature_type;518;9972;arealInnenforKantklipp
fme_feature_type;518;4166;arealUtenforKantklipp
fme_feature_type;518;9973;arkivnrAvtale
fme_feature_type;518;9975;tilleggsinformasjon
fme_feature_type;518;8116;vedlikeholdsansvarlig
fme_feature_type;518;5019;senterlinje
fme_feature_type;518;8896;område
fme_feature_type;502;4013;type
fme_feature_type;502;10358;byggeår
fme_feature_type;502;10087;driftsmerking
fme_feature_type;502;4018;produktnavn
fme_feature_type;502;4016;produsentnavn
fme_feature_type;502;8039;eier
fme_feature_type;502;8114;vedlikeholdsansvarlig
fme_feature_type;502;11143;prosjektreferanse
fme_feature_type;502;5007;posisjon
fme_feature_type;96;5530;skiltnummer
fme_feature_type;96;1910;tekst
fme_feature_type;96;5128;plasseringskode
fme_feature_type;96;1894;ansiktsside_RettetMot
fme_feature_type;96;9484;tosidigPlateMedUlikeMotiv
fme_feature_type;96;1897;himmelretning
fme_feature_type;96;1970;størrelse
fme_feature_type;96;1588;høyde_Egen
fme_feature_type;96;1328;bredde_Målt
fme_feature_type;96;1892;skiltform
fme_feature_type;96;1912;tekstSymbolhøyde
fme_feature_type;96;1294;farge
fme_feature_type;96;1879;belysning
fme_feature_type;96;1921;folieklasse
fme_feature_type;96;8828;klappskilt
fme_feature_type;96;1890;vedtaksnummer
fme_feature_type;96;9154;arkivnummer
fme_feature_type;96;2108;oppsettingsdato
fme_feature_type;96;2107;skiftetDato
fme_feature_type;96;5218;skiltutforming
fme_feature_type;96;9935;skiltutforming_Xml
fme_feature_type;96;10479;driftsmerking
fme_feature_type;96;1494;leverandør
fme_feature_type;96;1893;refleksleverandør
fme_feature_type;96;11079;prosjektreferanse
fme_feature_type;96;4795;posisjon
fme_feature_type;24;1253;bruksområde
